steps,rewards,prices,actions
17061,-0.005,20207.92,0
17062,0.0,21144.35,1
17063,0.0,21298.67,1
17064,-0.005,20909.54,2
17065,-0.005,20588.72,0
17066,-0.005,18544.85,2
17067,-0.005,15914.31,2
17068,-0.005,17602.43,0
17069,-0.005,17051.1,2
17070,-0.005,16803.53,2
17071,-0.005,16332.58,2
17072,-0.005,16616.67,2
17073,-0.005,16898.13,0
17074,-0.005,16662.13,2
17075,-0.005,16694.11,0
17076,-0.005,16698.08,2
17077,-0.005,16706.23,2
17078,-0.005,16287.14,2
17079,-0.005,15778.69,2
17080,-0.005,16222.14,2
17081,-0.005,16607.84,2
17082,-0.005,16598.9,2
17083,-0.005,16529.27,0
17084,-0.005,16455.03,0
17085,-0.005,16427.99,2
17086,-0.005,16214.19,2
17087,-0.005,16441.83,2
17088,-0.005,17165.51,0
17089,-0.005,16978.21,2
17090,-0.005,17092.93,0
17091,-0.005,16883.8,2
17092,-0.005,17111.01,0
17093,-0.005,16964.29,2
17094,-0.005,17086.41,0
17095,-0.005,16835.81,0
17096,-0.005,17224.8,0
17097,-0.005,17129.52,0
17098,-0.005,17126.06,2
17099,-0.005,17091.48,2
17100,-0.005,17210.7,0
17101,-0.005,17775.88,2
17102,-0.005,17799.93,2
17103,-0.005,17358.0,2
17104,-0.005,16631.94,0
17105,-0.005,16775.85,0
17106,-0.005,16738.72,0
17107,-0.005,16441.58,0
17108,-0.005,16895.72,2
17109,-0.005,16829.26,2
17110,-0.005,16822.47,2
17111,-0.005,16779.45,0
17112,-0.005,16834.55,2
17113,-0.005,16831.32,2
17114,-0.005,16916.77,2
17115,-0.005,16705.47,0
17116,-0.005,16546.52,2
17117,-0.005,16636.0,0
17118,-0.005,16608.02,2
17119,-0.005,16541.26,2
17120,-0.005,16617.0,2
17121,-0.005,16673.32,2
17122,-0.005,16674.3,2
17123,-0.005,16850.41,2
17124,-0.005,16831.72,0
17125,-0.005,16950.67,2
17126,-0.005,16943.59,2
17127,0.0,17128.31,1
17128,-0.005,17178.31,2
17129,-0.005,17440.12,0
17130,-0.005,17942.41,2
17131,-0.005,18850.01,0
17132,-0.005,19929.62,2
17133,-0.005,20953.35,0
17134,-0.005,20872.5,2
17135,-0.005,21185.55,2
17136,-0.005,21134.66,0
17137,-0.005,20679.41,2
17138,-0.005,21073.2,0
17139,-0.005,22669.11,2
17140,-0.005,22780.31,2
17141,-0.005,22708.48,2
17142,-0.005,22912.95,2
17143,-0.005,22633.28,2
17144,-0.005,23057.58,2
17145,-0.005,23007.23,2
17146,-0.005,23072.46,0
17147,-0.005,23021.85,0
17148,-0.005,23747.03,2
17149,0.0,22827.54,1
17150,-0.005,23130.07,2
17151,-0.005,23731.4,0
17152,-0.005,23487.08,2
17153,-0.005,23431.73,2
17154,-0.005,23327.32,2
17155,-0.005,22928.72,2
17156,-0.005,22761.88,2
17157,-0.005,23243.64,2
17158,-0.005,22960.73,2
17159,-0.005,21797.17,0
17160,-0.005,21633.78,0
17161,-0.005,21860.86,0
17162,-0.005,21784.39,2
17163,-0.005,21774.25,0
17164,-0.005,22202.76,0
17165,-0.005,24327.98,0
17166,-0.005,23511.81,2
17167,-0.005,24573.38,0
17168,-0.005,24632.15,2
17169,-0.005,24278.24,2
17170,-0.005,24841.69,0
17171,-0.005,24451.98,2
17172,-0.005,24182.92,2
17173,-0.005,23937.74,0
17174,-0.005,23184.48,2
17175,-0.005,23164.25,2
17176,-0.005,23555.9,2
17177,-0.005,23492.78,0
17178,-0.005,23141.46,2
17179,-0.005,23633.88,2
17180,-0.005,23464.98,0
17181,-0.005,22354.37,2
17182,0.0,22346.7,1
17183,0.0,22429.42,1
17184,-0.005,22408.85,0
17185,-0.005,22198.4,2
17186,-0.005,21704.03,2
17187,-0.005,20361.01,0
17188,-0.005,20151.4,2
17189,-0.005,20458.41,2
17190,-0.005,21995.43,2
17191,-0.005,24107.64,2
17192,-0.005,24674.77,2
17193,-0.005,24284.73,2
17194,-0.005,25002.0,0
17195,-0.005,27384.78,2
17196,-0.005,26907.5,2
17197,-0.005,27966.67,0
17198,-0.005,27721.39,2
17199,-0.005,28107.3,2
17200,0.0,27251.05,1
17201,0.0,28295.26,1
17202,-0.005,27444.7,2
17203,-0.005,27468.53,2
17204,-0.005,27968.15,2
17205,-0.005,27124.14,2
17206,-0.005,27260.96,2
17207,-0.005,28348.58,2
17208,0.0,28028.54,1
17209,-0.005,28465.68,2
17210,-0.005,28453.34,2
17211,0.0,28171.43,1
17212,-0.005,27801.61,2
17213,-0.005,28165.77,2
17214,-0.005,28171.89,2
17215,-0.005,28034.11,2
17216,-0.005,27906.45,2
17217,-0.005,27938.47,2
17218,-0.005,28322.81,2
17219,0.0,29637.2,1
17220,-0.005,30199.91,2
17221,-0.005,29888.27,2
17222,-0.005,30375.59,2
17223,0.0,30466.97,1
17224,0.0,30295.01,1
17225,0.0,30307.29,1
17226,-0.005,29429.92,2
17227,-0.005,30380.16,2
17228,-0.005,28809.79,2
17229,-0.005,28243.94,2
17230,-0.005,27262.95,2
17231,-0.005,27812.99,2
17232,-0.005,27590.46,2
17233,-0.005,27511.13,2
17234,0.0,28300.8,1
17235,-0.005,28415.3,2
17236,-0.005,29472.78,0
17237,-0.005,29311.7,2
17238,-0.005,29230.45,0
17239,-0.005,29219.22,0
17240,-0.005,28068.27,2
17241,-0.005,28669.86,0
17242,-0.005,29026.15,2
17243,-0.005,28838.16,2
17244,-0.005,42730.0,2
17245,-0.005,43905.83,2
17246,0.0,42505.92,1
17247,-0.005,43059.96,0
17248,0.0,43078.45,1
17249,0.0,43069.51,1
17250,-0.005,42201.99,0
17251,-0.005,42352.18,2
17252,-0.005,41663.81,2
17253,0.0,40704.32,1
17254,0.0,36455.47,1
17255,-0.005,35070.35,0
17256,-0.005,36251.6,0
17257,-0.005,36669.17,2
17258,-0.005,36950.75,0
17259,0.0,36796.91,1
17260,-0.005,37165.95,2
17261,-0.005,37716.57,0
17262,-0.005,38167.4,2
17263,-0.005,37896.8,2
17264,-0.005,38463.88,2
17265,-0.005,38695.22,2
17266,0.0,36893.08,1
17267,-0.005,37310.29,2
17268,-0.005,41560.38,2
17269,-0.005,41382.6,2
17270,-0.005,42381.72,0
17271,-0.005,43825.72,0
17272,-0.005,44032.87,0
17273,-0.005,44374.57,2
17274,-0.005,43494.01,0
17275,-0.005,42373.59,2
17276,-0.005,42214.01,2
17277,-0.005,42050.67,0
17278,-0.005,42531.87,2
17279,-0.005,44544.44,2
17280,-0.005,43873.96,2
17281,0.0,40512.64,1
17282,-0.005,39974.83,2
17283,-0.005,40080.53,2
17284,-0.005,38381.48,2
17285,-0.005,37011.07,2
17286,-0.005,38238.96,0
17287,-0.005,37250.61,2
17288,0.0,38325.31,1
17289,-0.005,39214.93,2
17290,0.0,39116.35,1
17291,0.0,37697.69,1
17292,-0.005,43169.33,0
17293,-0.005,44423.47,2
17294,-0.005,43892.99,2
17295,-0.005,42454.0,2
17296,-0.005,39148.66,2
17297,-0.005,39397.97,2
17298,-0.005,38410.02,2
17299,-0.005,38002.97,0
17300,-0.005,38727.23,2
17301,-0.005,41942.66,2
17302,-0.005,39421.99,0
17303,0.0,38729.6,1
17304,0.0,38809.95,1
17305,-0.005,37774.94,2
17306,-0.005,39671.33,2
17307,-0.005,39280.36,2
17308,-0.005,41115.45,2
17309,0.0,40913.06,1
17310,-0.005,41759.66,2
17311,-0.005,42206.03,2
17312,0.0,41258.39,1
17313,-0.005,41004.76,2
17314,0.0,42361.97,1
17315,0.0,42884.03,1
17316,-0.005,43991.51,0
17317,-0.005,44313.17,0
17318,-0.005,44511.26,2
17319,-0.005,46827.77,2
17320,-0.005,47122.2,2
17321,-0.005,47434.8,2
17322,0.0,47067.12,1
17323,-0.005,45510.34,2
17324,-0.005,46280.5,2
17325,0.0,45811.0,1
17326,-0.005,46407.36,2
17327,-0.005,46582.21,0
17328,-0.005,45497.54,2
17329,-0.005,43178.86,2
17330,-0.005,43455.21,2
17331,-0.005,42257.35,0
17332,-0.005,42753.97,2
17333,0.0,42154.6,1
17334,-0.005,39530.45,0
17335,-0.005,40074.94,0
17336,-0.005,41147.79,0
17337,-0.005,39942.36,0
17338,-0.005,40547.85,0
17339,0.0,40378.7,1
17340,-0.005,39678.12,0
17341,-0.005,40801.14,0
17342,0.0,41493.19,1
17343,-0.005,41361.6,0
17344,-0.005,40480.4,0
17345,-0.005,39709.19,2
17346,0.0,39441.6,1
17347,-0.005,39450.12,2
17348,-0.005,40426.09,2
17349,0.0,38112.64,1
17350,-0.005,39235.72,0
17351,0.0,39742.08,1
17352,-0.005,38599.98,2
17353,-0.005,37630.8,2
17354,-0.005,38469.11,2
17355,-0.005,38524.4,0
17356,-0.005,37728.94,0
17357,-0.005,39690.02,2
17358,-0.005,36552.98,2
17359,0.0,36013.76,1
17360,0.0,35472.41,1
17361,-0.005,34035.01,2
17362,-0.005,30090.73,2
17363,-0.005,31017.1,2
17364,-0.005,29121.64,2
17365,-0.005,29027.16,2
17366,-0.005,29284.01,2
17367,-0.005,30086.57,2
17368,0.0,31329.5,1
17369,0.0,29866.96,1
17370,-0.005,30443.99,0
17371,-0.005,28714.84,2
17372,-0.005,30319.22,2
17373,-0.005,29202.01,2
17374,-0.005,29452.34,2
17375,-0.005,30296.21,2
17376,-0.005,29097.85,0
17377,-0.005,29654.6,2
17378,0.0,29542.4,1
17379,0.0,29222.22,1
17380,0.0,28624.76,1
17381,-0.005,29039.21,2
17382,-0.005,29468.09,2
17383,-0.005,31720.87,2
17384,-0.005,31787.62,2
17385,-0.005,29800.54,2
17386,-0.005,30461.95,2
17387,0.0,29700.29,1
17388,-0.005,29864.98,2
17389,0.0,29917.92,1
17390,0.0,31373.69,1
17391,-0.005,31130.5,2
17392,-0.005,30206.7,2
17393,-0.005,30105.97,2
17394,0.0,29089.65,1
17395,-0.005,28415.32,0
17396,-0.005,26575.51,2
17397,-0.005,22484.81,2
17398,-0.005,22133.1,2
17399,-0.005,22582.08,2
17400,-0.005,20401.9,2
17401,-0.005,20468.8,0
17402,-0.005,18970.77,2
17403,-0.005,20576.7,2
17404,0.0,20573.88,1
17405,-0.005,20726.79,0
17406,-0.005,19984.0,0
17407,-0.005,21105.56,0
17408,-0.005,21234.47,2
17409,0.0,21491.65,1
17410,-0.005,21045.67,2
17411,-0.005,20739.72,2
17412,-0.005,20278.52,2
17413,-0.005,20120.8,2
17414,-0.005,19947.18,0
17415,-0.005,19279.12,2
17416,-0.005,19251.81,2
17417,-0.005,19314.82,2
17418,-0.005,20232.83,0
17419,0.0,20180.7,1
17420,-0.005,20565.79,2
17421,-0.005,21620.93,0
17422,-0.005,21601.52,0
17423,-0.005,21592.43,2
17424,0.0,20862.86,1
17425,-0.005,19963.52,2
17426,-0.005,19331.59,0
17427,-0.005,20238.34,0
17428,-0.005,20590.81,2
17429,-0.005,20836.86,2
17430,0.0,21197.99,1
17431,-0.005,20799.38,2
17432,-0.005,22446.45,0
17433,-0.005,23398.53,2
17434,-0.005,23224.2,2
17435,-0.005,23150.93,2
17436,-0.005,22682.76,0
17437,-0.005,22448.79,2
17438,-0.005,22580.93,2
17439,-0.005,21307.13,2
17440,-0.005,21248.14,2
17441,-0.005,22953.38,2
17442,-0.005,23846.55,0
17443,-0.005,23775.06,2
17444,-0.005,23640.76,2
17445,0.0,23294.88,1
17446,-0.005,23266.69,2
17447,-0.005,22988.99,0
17448,-0.005,22821.79,0
17449,-0.005,22620.86,2
17450,-0.005,23311.0,0
17451,-0.005,22952.66,0
17452,-0.005,23174.19,2
17453,-0.005,23813.52,0
17454,-0.005,23149.93,2
17455,-0.005,23953.09,2
17456,-0.005,23933.72,2
17457,-0.005,24401.08,0
17458,-0.005,24443.06,2
17459,0.0,24306.16,1
17460,-0.005,24097.09,0
17461,-0.005,23855.58,0
17462,0.0,23338.95,1
17463,-0.005,23193.13,2
17464,-0.005,20832.54,2
17465,0.0,21139.41,1
17466,0.0,21517.41,1
17467,-0.005,21400.7,0
17468,-0.005,21524.54,0
17469,-0.005,21368.55,0
17470,-0.005,21563.91,0
17471,-0.005,20245.45,2
17472,-0.005,20036.43,2
17473,-0.005,19559.77,0
17474,-0.005,20288.71,0
17475,-0.005,19802.29,0
17476,-0.005,20049.68,0
17477,-0.005,20131.02,0
17478,-0.005,19949.22,0
17479,-0.005,19831.6,2
17480,-0.005,20003.48,0
17481,-0.005,19794.0,2
17482,-0.005,18789.66,2
17483,-0.005,19288.83,2
17484,-0.005,19318.5,2
17485,0.0,21358.95,1
17486,-0.005,21650.41,2
17487,-0.005,21831.59,2
17488,-0.005,22397.75,2
17489,-0.005,20170.64,2
17490,-0.005,20220.86,2
17491,-0.005,19700.33,2
17492,-0.005,19804.15,0
17493,-0.005,20111.89,2
17494,-0.005,19414.58,2
17495,-0.005,19536.26,0
17496,0.0,18874.21,1
17497,-0.005,18462.18,0
17498,-0.005,19399.77,2
17499,-0.005,19287.88,2
17500,-0.005,18921.26,2
17501,-0.005,18810.35,2
17502,-0.005,19226.0,0
17503,-0.005,19080.13,2
17504,-0.005,19414.09,0
17505,-0.005,19588.35,0
17506,-0.005,19420.7,2
17507,-0.005,19306.96,2
17508,-0.005,19056.27,0
17509,-0.005,19627.03,2
17510,-0.005,20329.81,2
17511,-0.005,20156.61,2
17512,-0.005,19962.98,2
17513,-0.005,19525.39,2
17514,-0.005,19413.49,2
17515,-0.005,19443.96,2
17516,-0.005,19131.37,0
17517,-0.005,19055.69,2
17518,-0.005,19156.55,0
17519,-0.005,19375.58,2
17520,-0.005,19177.67,0
17521,-0.005,19069.71,2
17522,-0.005,19267.0,2
17523,-0.005,19547.01,0
17524,0.0,19327.18,1
17525,-0.005,19124.55,0
17526,-0.005,19041.91,0
17527,-0.005,19161.86,0
17528,-0.005,19198.82,2
17529,-0.005,19567.91,2
17530,-0.005,19333.71,0
17531,-0.005,20081.65,0
17532,0.0,20769.24,1
17533,-0.005,20284.81,2
17534,-0.005,20593.05,2
17535,-0.005,20809.41,0
17536,-0.005,20626.25,0
17537,-0.005,20491.01,2
17538,-0.005,20484.48,0
17539,-0.005,20151.3,0
17540,-0.005,20207.92,0
17541,-0.005,21144.35,2
17542,0.0,21298.67,1
17543,-0.005,20909.54,0
17544,-0.005,20588.72,0
17545,-0.005,18544.85,2
17546,-0.005,15914.31,2
17547,-0.005,17602.43,2
17548,-0.005,17051.1,0
17549,-0.005,16803.53,0
17550,-0.005,16332.58,0
17551,-0.005,16616.67,2
17552,-0.005,16898.13,2
17553,-0.005,16662.13,2
17554,0.0,16694.11,1
17555,-0.005,16698.08,2
17556,-0.005,16706.23,0
17557,0.0,16287.14,1
17558,-0.005,15778.69,2
17559,0.0,16222.14,1
17560,-0.005,16607.84,2
17561,-0.005,16598.9,2
17562,-0.005,16529.27,2
17563,-0.005,16455.03,0
17564,-0.005,16427.99,0
17565,-0.005,16214.19,0
17566,-0.005,16441.83,0
17567,-0.005,17165.51,2
17568,-0.005,16978.21,2
17569,-0.005,17092.93,0
17570,-0.005,16883.8,0
17571,-0.005,17111.01,2
17572,-0.005,16964.29,0
17573,-0.005,17086.41,2
17574,-0.005,16835.81,2
17575,-0.005,17224.8,2
17576,-0.005,17129.52,2
17577,-0.005,17126.06,0
17578,-0.005,17091.48,0
17579,-0.005,17210.7,0
17580,0.0,17775.88,1
17581,-0.005,17799.93,2
17582,-0.005,17358.0,0
17583,-0.005,16631.94,0
17584,-0.005,16775.85,0
17585,-0.005,16738.72,2
17586,-0.005,16441.58,2
17587,0.0,16895.72,1
17588,-0.005,16829.26,2
17589,-0.005,16822.47,2
17590,-0.005,16779.45,0
17591,-0.005,16834.55,2
17592,-0.005,16831.32,0
17593,-0.005,16916.77,0
17594,-0.005,16705.47,0
17595,-0.005,16546.52,0
17596,-0.005,16636.0,2
17597,-0.005,16608.02,2
17598,-0.005,16541.26,2
17599,-0.005,16617.0,2
17600,0.0,16673.32,1
17601,-0.005,16674.3,2
17602,-0.005,16850.41,2
17603,-0.005,16831.72,0
17604,-0.005,16950.67,2
17605,-0.005,16943.59,2
17606,-0.005,17128.31,2
17607,-0.005,17178.31,2
17608,-0.005,17440.12,2
17609,-0.005,17942.41,0
17610,-0.005,18850.01,2
17611,-0.005,19929.62,2
17612,-0.005,20953.35,2
17613,-0.005,20872.5,2
17614,-0.005,21185.55,2
17615,-0.005,21134.66,0
17616,-0.005,20679.41,0
17617,-0.005,21073.2,0
17618,-0.005,22669.11,2
17619,-0.005,22780.31,2
17620,-0.005,22708.48,2
17621,0.0,22912.95,1
17622,-0.005,22633.28,0
17623,-0.005,23057.58,2
17624,-0.005,23007.23,0
17625,-0.005,23072.46,2
17626,-0.005,23021.85,2
17627,-0.005,23747.03,2
17628,0.0,22827.54,1
17629,-0.005,23130.07,2
17630,-0.005,23731.4,2
17631,-0.005,23487.08,2
17632,-0.005,23431.73,2
17633,-0.005,23327.32,2
17634,-0.005,22928.72,2
17635,-0.005,22761.88,2
17636,-0.005,23243.64,0
17637,-0.005,22960.73,2
17638,-0.005,21797.17,0
17639,-0.005,21633.78,2
17640,-0.005,21860.86,2
17641,-0.005,21784.39,0
17642,-0.005,21774.25,2
17643,-0.005,22202.76,2
17644,-0.005,24327.98,2
17645,-0.005,23511.81,0
17646,-0.005,24573.38,2
17647,-0.005,24632.15,2
17648,-0.005,24278.24,2
17649,-0.005,24841.69,2
17650,0.0,24451.98,1
17651,-0.005,24182.92,2
17652,-0.005,23937.74,2
17653,0.0,23184.48,1
17654,-0.005,23164.25,2
17655,-0.005,23555.9,2
17656,-0.005,23492.78,2
17657,-0.005,23141.46,2
17658,-0.005,23633.88,0
17659,0.0,23464.98,1
17660,-0.005,22354.37,2
17661,-0.005,22346.7,2
17662,0.0,22429.42,1
17663,-0.005,22408.85,2
17664,-0.005,22198.4,2
17665,-0.005,21704.03,2
17666,-0.005,20361.01,2
17667,0.0,20151.4,1
17668,-0.005,20458.41,2
17669,-0.005,21995.43,2
17670,-0.005,24107.64,2
17671,-0.005,24674.77,2
17672,-0.005,24284.73,2
17673,-0.005,25002.0,2
17674,-0.005,27384.78,2
17675,-0.005,26907.5,2
17676,-0.005,27966.67,2
17677,-0.005,27721.39,2
17678,-0.005,28107.3,2
17679,-0.005,27251.05,2
17680,-0.005,28295.26,2
17681,-0.005,27444.7,2
17682,-0.005,27468.53,2
17683,0.0,27968.15,1
17684,-0.005,27124.14,2
17685,-0.005,27260.96,2
17686,-0.005,28348.58,2
17687,-0.005,28028.54,2
17688,-0.005,28465.68,2
17689,-0.005,28453.34,2
17690,-0.005,28171.43,2
17691,-0.005,27801.61,2
17692,0.0,28165.77,1
17693,-0.005,28171.89,0
17694,-0.005,28034.11,2
17695,-0.005,27906.45,0
17696,-0.005,27938.47,2
17697,-0.005,28322.81,0
17698,-0.005,29637.2,0
17699,-0.005,30199.91,2
17700,-0.005,29888.27,2
17701,-0.005,30375.59,2
17702,-0.005,30466.97,2
17703,-0.005,30295.01,0
17704,-0.005,30307.29,2
17705,-0.005,29429.92,2
17706,-0.005,30380.16,2
17707,-0.005,28809.79,0
17708,0.0,28243.94,1
17709,-0.005,27262.95,0
17710,-0.005,27812.99,2
17711,-0.005,27590.46,2
17712,-0.005,27511.13,2
17713,-0.005,28300.8,2
17714,-0.005,28415.3,2
17715,-0.005,29472.78,2
17716,-0.005,29311.7,2
17717,-0.005,29230.45,2
17718,-0.005,29219.22,2
17719,0.0,28068.27,1
17720,-0.005,28669.86,2
17721,-0.005,29026.15,2
17722,-0.005,28838.16,2
17723,-0.005,42730.0,2
17724,-0.005,43905.83,2
17725,-0.005,42505.92,2
17726,0.0,43059.96,1
17727,-0.005,43078.45,2
17728,-0.005,43069.51,2
17729,-0.005,42201.99,2
17730,0.0,42352.18,1
17731,0.0,41663.81,1
17732,-0.005,40704.32,2
17733,-0.005,36455.47,2
17734,0.0,35070.35,1
17735,-0.005,36251.6,0
17736,-0.005,36669.17,2
17737,-0.005,36950.75,2
17738,0.0,36796.91,1
17739,0.0,37165.95,1
17740,-0.005,37716.57,0
17741,-0.005,38167.4,2
17742,-0.005,37896.8,2
17743,0.0,38463.88,1
17744,-0.005,38695.22,2
17745,-0.005,36893.08,2
17746,0.0,37310.29,1
17747,-0.005,41560.38,2
17748,0.0,41382.6,1
17749,-0.005,42381.72,0
17750,0.0,43825.72,1
17751,0.0,44032.87,1
17752,-0.005,44374.57,2
17753,-0.005,43494.01,2
17754,0.0,42373.59,1
17755,-0.005,42214.01,2
17756,-0.005,42050.67,0
17757,-0.005,42531.87,2
17758,-0.005,44544.44,2
17759,-0.005,43873.96,2
17760,-0.005,40512.64,2
17761,-0.005,39974.83,0
17762,-0.005,40080.53,2
17763,-0.005,38381.48,2
17764,-0.005,37011.07,0
17765,-0.005,38238.96,2
17766,-0.005,37250.61,2
17767,-0.005,38325.31,0
17768,-0.005,39214.93,0
17769,-0.005,39116.35,2
17770,-0.005,37697.69,2
17771,-0.005,43169.33,2
17772,-0.005,44423.47,2
17773,0.0,43892.99,1
17774,-0.005,42454.0,2
17775,-0.005,39148.66,2
17776,-0.005,39397.97,0
17777,-0.005,38410.02,0
17778,-0.005,38002.97,0
17779,-0.005,38727.23,0
17780,-0.005,41942.66,2
17781,0.0,39421.99,1
17782,0.0,38729.6,1
17783,-0.005,38809.95,0
17784,-0.005,37774.94,2
17785,-0.005,39671.33,2
17786,-0.005,39280.36,2
17787,0.0,41115.45,1
17788,-0.005,40913.06,2
17789,-0.005,41759.66,0
17790,-0.005,42206.03,2
17791,0.0,41258.39,1
17792,-0.005,41004.76,0
17793,-0.005,42361.97,2
17794,0.0,42884.03,1
17795,-0.005,43991.51,0
17796,-0.005,44313.17,0
17797,-0.005,44511.26,0
17798,-0.005,46827.77,2
17799,-0.005,47122.2,2
17800,-0.005,47434.8,0
17801,-0.005,47067.12,2
17802,-0.005,45510.34,2
17803,0.0,46280.5,1
17804,0.0,45811.0,1
17805,-0.005,46407.36,2
17806,-0.005,46582.21,2
17807,0.0,45497.54,1
17808,-0.005,43178.86,2
17809,-0.005,43455.21,2
17810,-0.005,42257.35,2
17811,-0.005,42753.97,0
17812,0.0,42154.6,1
17813,-0.005,39530.45,2
17814,-0.005,40074.94,0
17815,-0.005,41147.79,2
17816,-0.005,39942.36,2
17817,-0.005,40547.85,0
17818,-0.005,40378.7,2
17819,-0.005,39678.12,0
17820,0.0,40801.14,1
17821,-0.005,41493.19,0
17822,-0.005,41361.6,2
17823,-0.005,40480.4,0
17824,-0.005,39709.19,0
17825,-0.005,39441.6,2
17826,-0.005,39450.12,0
17827,-0.005,40426.09,2
17828,-0.005,38112.64,2
17829,-0.005,39235.72,2
17830,-0.005,39742.08,2
17831,-0.005,38599.98,2
17832,-0.005,37630.8,2
17833,-0.005,38469.11,2
17834,-0.005,38524.4,2
17835,-0.005,37728.94,0
17836,0.0,39690.02,1
17837,-0.005,36552.98,0
17838,-0.005,36013.76,2
17839,0.0,35472.41,1
17840,-0.005,34035.01,2
17841,-0.005,30090.73,0
17842,-0.005,31017.1,2
17843,-0.005,29121.64,0
17844,-0.005,29027.16,0
17845,0.0,29284.01,1
17846,-0.005,30086.57,2
17847,-0.005,31329.5,0
17848,-0.005,29866.96,0
17849,-0.005,30443.99,2
17850,0.0,28714.84,1
17851,-0.005,30319.22,2
17852,-0.005,29202.01,0
17853,-0.005,29452.34,2
17854,-0.005,30296.21,0
17855,-0.005,29097.85,2
17856,0.0,29654.6,1
17857,-0.005,29542.4,2
17858,-0.005,29222.22,2
17859,-0.005,28624.76,2
17860,-0.005,29039.21,2
17861,-0.005,29468.09,2
17862,-0.005,31720.87,0
17863,-0.005,31787.62,0
17864,-0.005,29800.54,2
17865,-0.005,30461.95,2
17866,-0.005,29700.29,0
17867,-0.005,29864.98,2
17868,0.0,29917.92,1
17869,-0.005,31373.69,2
17870,-0.005,31130.5,2
17871,-0.005,30206.7,0
17872,-0.005,30105.97,0
17873,-0.005,29089.65,2
17874,-0.005,28415.32,2
17875,-0.005,26575.51,2
17876,-0.005,22484.81,2
17877,-0.005,22133.1,0
17878,-0.005,22582.08,0
17879,-0.005,20401.9,2
17880,-0.005,20468.8,2
17881,-0.005,18970.77,2
17882,-0.005,20576.7,0
17883,-0.005,20573.88,0
17884,-0.005,20726.79,0
17885,-0.005,19984.0,2
17886,-0.005,21105.56,0
17887,-0.005,21234.47,0
17888,0.0,21491.65,1
17889,-0.005,21045.67,2
17890,-0.005,20739.72,0
17891,-0.005,20278.52,0
17892,0.0,20120.8,1
17893,-0.005,19947.18,2
17894,-0.005,19279.12,0
17895,-0.005,19251.81,2
17896,-0.005,19314.82,2
17897,-0.005,20232.83,0
17898,-0.005,20180.7,2
17899,-0.005,20565.79,2
17900,-0.005,21620.93,0
17901,-0.005,21601.52,0
17902,-0.005,21592.43,2
17903,-0.005,20862.86,2
17904,-0.005,19963.52,0
17905,-0.005,19331.59,0
17906,-0.005,20238.34,2
17907,-0.005,20590.81,2
17908,-0.005,20836.86,2
17909,-0.005,21197.99,2
17910,-0.005,20799.38,2
17911,-0.005,22446.45,2
17912,-0.005,23398.53,2
17913,-0.005,23224.2,2
17914,-0.005,23150.93,2
17915,-0.005,22682.76,0
17916,-0.005,22448.79,2
17917,-0.005,22580.93,0
17918,-0.005,21307.13,2
17919,-0.005,21248.14,2
17920,-0.005,22953.38,0
17921,-0.005,23846.55,2
17922,-0.005,23775.06,2
17923,-0.005,23640.76,0
17924,0.0,23294.88,1
17925,-0.005,23266.69,2
17926,-0.005,22988.99,2
17927,-0.005,22821.79,2
17928,-0.005,22620.86,0
17929,0.0,23311.0,1
17930,-0.005,22952.66,0
17931,-0.005,23174.19,2
17932,-0.005,23813.52,2
17933,0.0,23149.93,1
17934,-0.005,23953.09,2
17935,-0.005,23933.72,2
17936,0.0,24401.08,1
17937,-0.005,24443.06,2
17938,-0.005,24306.16,2
17939,-0.005,24097.09,2
17940,-0.005,23855.58,2
17941,-0.005,23338.95,2
17942,-0.005,23193.13,2
17943,-0.005,20832.54,0
17944,-0.005,21139.41,0
17945,-0.005,21517.41,2
17946,-0.005,21400.7,0
17947,-0.005,21524.54,0
17948,-0.005,21368.55,2
17949,-0.005,21563.91,2
17950,-0.005,20245.45,2
17951,-0.005,20036.43,0
17952,-0.005,19559.77,0
17953,-0.005,20288.71,0
17954,0.0,19802.29,1
17955,-0.005,20049.68,2
17956,-0.005,20131.02,0
17957,-0.005,19949.22,0
17958,-0.005,19831.6,0
17959,-0.005,20003.48,2
17960,-0.005,19794.0,2
17961,-0.005,18789.66,0
17962,-0.005,19288.83,0
17963,-0.005,19318.5,0
17964,-0.005,21358.95,0
17965,-0.005,21650.41,2
17966,-0.005,21831.59,2
17967,-0.005,22397.75,2
17968,-0.005,20170.64,2
17969,-0.005,20220.86,0
17970,-0.005,19700.33,2
17971,-0.005,19804.15,0
17972,-0.005,20111.89,0
17973,-0.005,19414.58,0
17974,-0.005,19536.26,2
17975,-0.005,18874.21,0
17976,-0.005,18462.18,2
17977,-0.005,19399.77,2
17978,-0.005,19287.88,2
17979,-0.005,18921.26,2
17980,-0.005,18810.35,0
17981,-0.005,19226.0,0
17982,-0.005,19080.13,0
17983,-0.005,19414.09,2
17984,-0.005,19588.35,0
17985,-0.005,19420.7,0
17986,-0.005,19306.96,2
17987,-0.005,19056.27,2
17988,-0.005,19627.03,0
17989,-0.005,20329.81,2
17990,-0.005,20156.61,2
17991,-0.005,19962.98,0
17992,-0.005,19525.39,0
17993,-0.005,19413.49,2
17994,-0.005,19443.96,2
17995,-0.005,19131.37,2
17996,-0.005,19055.69,2
17997,-0.005,19156.55,2
17998,-0.005,19375.58,0
17999,-0.005,19177.67,0
18000,0.0,19069.71,1
